Year,MNO,RFNSA ID,Latitude,Longitude,GSM900,IoT700,WCDMA850,WCDMA2100,LTE700,LTE850,LTE900,LTE1800,LTE2100,LTE2600,NR700,NR850,NR2100,NR2600,NR3600,NR26000,Co_funded,Co_contribution_program,Round
2024,Telstra,6228001,-33.2999,115.74331,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,6229002,-33.35113,115.69247,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,6230001,-33.326718,115.636444,,Y,Y,,Y,,,Y,,Y,,,,Y,,,,,
2024,Telstra,6230002,-33.44322,115.62481,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,6230004,-33.3201,115.65224,,Y,Y,,Y,,,Y,Y,Y,,,,Y,,,,,
2024,Telstra,6230005,-33.34856658,115.6292471,,Y,Y,,Y,,,Y,,Y,,,,Y,,,,,
2024,Telstra,6230006,-33.37157,115.65235,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,6230007,-33.39133,115.61105,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,6230010,-33.39661,115.9148,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6230012,-33.33668,115.66035,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,6230013,-33.34163,115.6528,,Y,Y,,Y,,,Y,,Y,,Y,,Y,,,,,
2024,Telstra,6230018,-33.35798,115.66917,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6230019,-33.35654,115.64199,,Y,,,Y,,,Y,Y,Y,,,,Y,,,,,
2024,Telstra,6230022,-33.338111,115.642659,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,6231001,-33.32698,115.6299,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,6232001,-33.32529,115.72067,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,6232003,-33.3107,115.696898,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,6233001,-33.27995,115.72092,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,6233002,-33.212,115.74172,,Y,Y,,Y,,,Y,Y,,,,,,,,,,
2024,Telstra,6233003,-33.23516,115.7228,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,6233004,-33.14325,115.71855,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6236003,-33.40734,115.764953,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6236006,-33.45427,115.892605,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6236008,-33.44456,115.856,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6237002,-33.48584,115.75556,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6239001,-33.68495,115.86077,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6239002,-16.70948,128.39551,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6239003,-33.57327,115.83775,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,6240001,-33.535247,115.971817,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6243001,-33.69143,116.27135,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6244001,-33.8576,116.40817,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6244002,-33.80691,116.71863,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6244003,-34.21987,116.69241,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6244008,-33.83246,116.38912,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,6244009,-33.81812,116.54575,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6251004,-33.70944,115.893055,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,6253001,-33.7735,115.96954,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6254001,-33.852875,116.056917,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6254005,-33.847165,116.057843,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,6255001,-33.96556,116.14219,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6255002,-33.91684,116.18704,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6255006,-33.94889,116.250597,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6256001,-34.0534,116.17042,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6256002,-33.92263,115.9916,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6258001,-34.46076,116.22495,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6258003,-34.3425,116.46355,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6258004,-34.25338,116.14643,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,6258006,-34.40899,116.77163,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6258007,-34.23419,116.05253,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6258008,-34.33479,116.30439,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6258009,-34.33536,116.11084,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6258010,-34.24896,116.08332,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,6258011,-34.30146,116.23284,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6258012,-34.2402,116.15397,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,6260001,-34.44747,116.04296,,Y,Y,,Y,Y,,Y,Y,,,,,,,,,,
2024,Telstra,6260002,-34.44506,116.03556,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,6260003,-34.4386,115.895791,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6260004,-34.39371,116.116146,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6260008,-34.49714,115.920736,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6260009,-34.29897,115.766095,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6260010,-34.41925,115.84986,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6262001,-34.83391,116.027276,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6262003,-34.63217,116.12315,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6271001,-33.58595,115.52505,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6271002,-33.53716,115.58189,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6271003,-33.524855,115.50961,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6271006,-33.55969,115.5555,,Y,,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,6275001,-33.97853,115.76505,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6275003,-33.867458,115.849459,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6275004,-34.10496,115.80941,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6275006,-34.00113,115.81015,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6275007,-34.0263,115.598643,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6275008,-34.15337,115.50637,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6275009,-33.88512,115.75417,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6275011,-33.7751,115.563,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6280001,-33.68065,115.32475,,Y,Y,,Y,,,Y,Y,Y,,,,Y,Y,,,,
2024,Telstra,6280002,-33.74864,115.17692,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6280003,-33.65809,115.22959,,Y,Y,Y,Y,,,Y,,,,,,,,,,,
2024,Telstra,6280005,-33.62944,115.39433,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,6280008,-33.651,115.34672,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,6280010,-33.65919,115.29712,,Y,Y,,Y,,,Y,Y,Y,,,,Y,Y,,,,
2024,Telstra,6280020,-33.67649,115.25078,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,6280021,-33.65891,115.274188,,Y,Y,,Y,,,Y,,,,,,,Y,,,,
2024,Telstra,6280023,-33.65433,115.32018,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,6280027,-33.66775,115.37201,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,6280028,-33.65019,115.4405,,Y,,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6281001,-33.62483,115.08099,,Y,Y,,Y,,,Y,Y,,,,,,,,,,
2024,Telstra,6281002,-33.570206,115.028412,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6281003,-33.5466,115.03195,,,Y,,,,,,,Y,,,,,,,,,
2024,Telstra,6281004,-33.61526,115.105501,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,6281009,-33.6458,115.15135,,Y,,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6282001,-33.64775,115.02912,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6282007,-33.72336,115.04331,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6282008,-33.693754,115.068208,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6284001,-33.79736,115.07855,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6284003,-33.84009,115.11502,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,6284004,-33.87285,114.99491,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6284006,-33.84839,115.10389,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,6284007,-33.87719,115.43017,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6284008,-33.91301,115.540304,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6285001,-33.98609,115.00392,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6285002,-33.93464,115.08644,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6285003,-33.95085,115.07702,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,6285004,-33.96397,115.07633,,Y,Y,,Y,,,Y,,,,Y,,,,,,,
2024,Telstra,6285008,-33.93052,115.21352,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6285010,-33.99848,115.19352,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6286005,-34.03411,115.086395,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6288001,-34.16464,115.09445,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6288002,-34.20468,115.26937,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6288003,-34.23357,115.08513,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6290001,-34.32872,115.12919,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,6290002,-34.35208,115.62405,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6290003,-34.07864,115.02914,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6290005,-34.3166,115.15914,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6290007,-34.26751,115.20919,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6290009,-34.35187,115.16711,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6302001,-31.90709,116.05944,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,6302003,-31.852453,116.760852,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6302004,-31.88692,116.7735,,Y,Y,,Y,,,Y,,,,,,,Y,,,,
2024,Telstra,6302008,-32.21261,116.35431,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6302011,-31.96999,116.832285,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6304001,-32.0795,116.90505,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6304003,-32.18499,117.116468,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6306001,-32.32452,116.71581,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6306002,-32.37148,117.28162,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6306004,-32.36915,117.54046,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6306007,-32.36805,117.01128,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6308001,-32.46652,117.10614,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6308002,-32.67696,116.69882,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6308011,-32.49056,116.979016,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6309003,-32.65778,117.12333,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6311002,-32.81402,117.19405,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6312001,-32.93708,117.159,,Y,Y,,Y,,,Y,Y,,,,,,,,,,
2024,Telstra,6312002,-32.89321,117.16079,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6312003,-32.93433,117.1776,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6312005,-32.92498,117.76194,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6313002,-33.06131,117.23061,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6315001,-33.31407,117.27866,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6315010,-33.34928,117.035851,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6315012,-33.19648,117.270648,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6315014,-33.30634,117.33973,,Y,,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,6316001,-33.55854,117.08218,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6316002,-33.56394,117.453656,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6317003,-33.689575,117.556076,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,6317005,-33.63086,117.898483,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6317006,-33.74699,117.39976,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6318002,-33.8459,117.64763,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6318003,-33.79233,117.51727,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6318004,-33.88053,117.771616,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6320001,-34.01556,117.69636,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6320003,-34.0238,117.445,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6320004,-34.04413,117.641923,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,6321002,-34.30053,117.5945,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6321003,-34.11744,117.3692,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6321006,-34.29878,117.32885,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6322002,-34.37079,117.54773,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6323002,-34.49011,117.57993,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6324001,-34.65594,117.64616,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6324002,-34.721658,117.427687,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6324006,-34.5474,117.2445,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6324007,-34.534197,117.826475,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6324008,-34.48587,118.063135,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6324009,-34.65512,117.896254,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6324010,-34.62643,117.66085,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6326001,-34.8232,117.62511,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6327001,-34.85419,117.72797,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6328001,-34.66292,118.4219,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6328004,-34.593704,118.09051,,Y,,,Y,,,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: RCP - Brownfield,1
2024,Telstra,6328006,-34.844597,118.154045,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6328008,-34.58967,118.52261,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6330001,-35.02975,117.91494,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,6330003,-35.02351,117.88458,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,6330004,-35.01784,117.87085,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,6330005,-34.94384,117.84774,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6330006,-34.70907,118.32337,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6330007,-35.0685,117.87671,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,6330013,-34.97809,117.91324,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,6330014,-34.99769,117.86143,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,6330016,-35.00299,117.902759,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,6330019,-35.03434,117.59775,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6330023,-35.00848,117.72689,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6330025,-34.8407,117.93662,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6330026,-34.9617,118.022005,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6330030,-34.96064,117.92621,,Y,,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,6330031,-35.02192,117.84207,,Y,,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,6330032,-34.99609,117.92751,,Y,,,Y,,,Y,Y,Y,,,,,,,,,
2024,Telstra,6333001,-34.96215,117.34123,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,6333002,-34.96797,117.27879,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6333006,-34.96068,117.35418,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,6333010,-35.04137,116.921353,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6333013,-34.98846,116.828272,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6333014,-35.0076,116.8903,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6333015,-34.95191,117.01889,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6333017,-34.87309,117.30691,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6333018,-35.03415,117.326426,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6335001,-33.92897,118.23084,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6335002,-33.93719,118.00713,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6335003,-34.3232,118.34582,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6336002,-33.78057,118.54732,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6336003,-33.96436,118.48808,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6336008,-33.9527,118.770687,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6336009,-33.95381,118.66483,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Telstra,6337003,-33.94137,118.91874,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6337004,-33.67273,119.29981,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6337007,-33.71134,119.43952,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6337008,-34.20298,118.93904,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6337009,-33.85188,119.20256,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6338001,-34.25323,118.22035,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6338002,-34.3924,119.37979,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6338004,-34.44144,119.37166,,Y,Y,,Y,Y,,,,,,,,,,,,,
2024,Telstra,6338005,-34.07157,118.26172,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6338010,-34.36167,118.74342,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6341001,-33.4912,118.23312,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6341002,-33.54172,118.149885,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6341003,-33.6899,118.37837,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6343001,-33.46471,118.79194,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6343002,-33.53429,118.5128,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6346001,-33.64633,120.44503,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6346002,-33.80467,120.3932,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6346003,-33.67867,120.79558,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6346004,-33.58234,120.04574,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6346005,-33.219802,119.979692,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6346006,-33.50396,120.03513,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6346009,-33.64738,120.40103,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6346012,-33.66953,119.70621,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6346013,-33.44913,119.698383,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6348001,-33.93303,120.13353,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6350001,-33.29402,117.80654,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6350005,-33.31361,117.73879,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6352001,-33.18769,118.08477,,Y,Y,,Y,,,Y,,,,Y,,,,,,,
2024,Telstra,6353001,-32.91443,118.44828,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6353002,-33.09944,118.46122,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6353004,-33.0382,118.7529,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6355001,-33.09311,119.02295,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6355002,-33.14153,118.97104,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6355005,-32.86765,119.27249,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6355007,-32.68014,119.407717,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6355008,-33.33396,119.20673,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6355013,-32.7938,119.5133,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6356001,-33.07472,119.71243,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6356003,-33.34112,119.848418,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Telstra,6357002,-32.61393,118.657507,,Y,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1
2024,Telstra,6359002,-32.57339,119.73836,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6359004,-32.3363,119.0117,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,6359006,-32.44625,118.86519,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,6361001,-32.93503,118.017069,,Y,Y,,Y,,,,,,,,,,,,,,
